Child	Child Id	Mother	Mother Id	Father	Father Id	Pedigree Conflict Score
TMS14F1216P0004	80993	TMS13F1333P0014	77817	TMS13F1333P0014	77817	0.0493840885845155
TMS14F1216P0005	80969	TMS13F1333P0014	77817	TMS13F1333P0014	77817	0.0523080001778805
TMS14F1216P0006	81133	TMS13F1333P0014	77817	TMS13F1333P0014	77817	0.0690454484813448
TMS14F1216P0007	79499	TMS13F1333P0014	77817	TMS13F1333P0014	77817	0.0643649664250456
TMS14F1216P0008	79485	TMS13F1333P0014	77817	TMS13F1333P0014	77817	0.0544036554453684
TMS14F1217P0001	79643	TMS13F1333P0002	77001	TMS13F1333P0002	77001	0.0691816382798951
TMS14F1218P0001	80449	TMS13F1333P0002	77001	TMS13F1333P0002	77001	0.0412905234135278
TMS14F1218P0002	80767	TMS13F1333P0002	77001	TMS13F1333P0002	77001	0.050584782318673
TMS14F1218P0003	81117	TMS13F1333P0002	77001	TMS13F1333P0002	77001	0.0464351625383554
TMS14F1218P0004	79271	TMS13F1333P0002	77001	TMS13F1333P0002	77001	0.0488226530884511
TMS14F1219P0001	81057	TMS13F1333P0027	76809	TMS13F1333P0027	76809	0.0480472050518077
TMS14F1219P0002	83281	TMS13F1333P0027	76809	TMS13F1333P0027	76809	0.0444951527549251
TMS14F1219P0003	83233	TMS13F1333P0027	76809	TMS13F1333P0027	76809	0.0449843242762485
TMS14F1220P0001	83525	TMS13F1333P0003	76903	TMS13F1333P0003	76903	0.0465352203495353
TMS14F1220P0002	83217	TMS13F1333P0003	76903	TMS13F1333P0003	76903	0.0491756348112242
TMS14F1220P0003	83489	TMS13F1333P0003	76903	TMS13F1333P0003	76903	0.0479499266242718
TMS14F1221P0001	83223	TMS13F1436P0012	77119	TMS13F1436P0012	77119	0.0477414728509805
TMS14F1222P0001	83449	TMS13F1101P0007	77387	TMS13F1101P0007	77387	0.0554681593809757
TMS14F1222P0002	82875	TMS13F1101P0007	77387	TMS13F1101P0007	77387	0.0548733712811846
TMS14F1222P0003	82843	TMS13F1101P0007	77387	TMS13F1101P0007	77387	0.0588979187975275
TMS14F1222P0004	83059	TMS13F1101P0007	77387	TMS13F1101P0007	77387	0.0551207364254903
TMS14F1223P0001	82873	TMS13F1106P0006	77315	TMS13F1106P0006	77315	0.0348090007559924
TMS14F1223P0002	82915	TMS13F1106P0006	77315	TMS13F1106P0006	77315	0.0322686441054831
TMS14F1223P0003	83407	TMS13F1106P0006	77315	TMS13F1106P0006	77315	0.032249188419976
TMS14F1223P0004	83313	TMS13F1106P0006	77315	TMS13F1106P0006	77315	0.0344865922533019
TMS14F1223P0005	83357	TMS13F1106P0006	77315	TMS13F1106P0006	77315	0.0435557210832925
TMS14F1223P0006	83375	TMS13F1106P0006	77315	TMS13F1106P0006	77315	0.0426496420153867
TMS14F1223P0007	82949	TMS13F1106P0006	77315	TMS13F1106P0006	77315	0.037649530840041
TMS14F1223P0008	82967	TMS13F1106P0006	77315	TMS13F1106P0006	77315	0.0391031484857918
TMS14F1223P0009	82933	TMS13F1106P0006	77315	TMS13F1106P0006	77315	0.0371103304131276
TMS14F1223P0010	82819	TMS13F1106P0006	77315	TMS13F1106P0006	77315	0.0401871081069062
TMS14F1223P0011	82935	TMS13F1106P0006	77315	TMS13F1106P0006	77315	0.033675012229288
TMS14F1223P0012	83399	TMS13F1106P0006	77315	TMS13F1106P0006	77315	0.0372381820607462
TMS14F1224P0001	83391	TMS13F1106P0006	77315	TMS13F1106P0006	77315	0.0483084671143327
TMS14F1224P0002	83333	TMS13F1106P0006	77315	TMS13F1106P0006	77315	0.0501623160048028
TMS14F1224P0003	83177	TMS13F1106P0006	77315	TMS13F1106P0006	77315	0.0420631920665273
TMS14F1224P0004	83293	TMS13F1106P0006	77315	TMS13F1106P0006	77315	0.047613621203362
TMS14F1224P0005	82993	TMS13F1106P0006	77315	TMS13F1106P0006	77315	0.0481972917685775
TMS14F1224P0006	82981	TMS13F1106P0006	77315	TMS13F1106P0006	77315	0.0461099746520212
TMS14F1224P0007	82831	TMS13F1106P0006	77315	TMS13F1106P0006	77315	0.0435279272468537
TMS14F1224P0008	82937	TMS13F1106P0006	77315	TMS13F1106P0006	77315	0.045684728954507
TMS14F1225P0001	83229	TMS13F1106P0006	77315	TMS13F1106P0006	77315	0.0456541557344243
TMS14F1226P0001	83337	TMS13F1107P0010	76771	TMS13F1107P0010	76771	0.0498065548983857
TMS14F1226P0002	82997	TMS13F1107P0010	76771	TMS13F1107P0010	76771	0.0548900475830479
TMS14F1226P0003	82983	TMS13F1107P0010	76771	TMS13F1107P0010	76771	0.0488532263085338
TMS14F1226P0004	82925	TMS13F1107P0010	76771	TMS13F1107P0010	76771	0.0426996709209766
TMS14F1226P0005	83051	TMS13F1107P0010	76771	TMS13F1107P0010	76771	0.0362264864143728
TMS14F1226P0006	83309	TMS13F1107P0010	76771	TMS13F1107P0010	76771	0.0446813714590653
TMS14F1226P0007	83189	TMS13F1107P0010	76771	TMS13F1107P0010	76771	0.0471161115311068
TMS14F1226P0008	83275	TMS13F1107P0010	76771	TMS13F1107P0010	76771	0.045114955307511
TMS14F1226P0009	83005	TMS13F1107P0010	76771	TMS13F1107P0010	76771	0.0360180326410815
TMS14F1226P0010	83469	TMS13F1107P0010	76771	TMS13F1107P0010	76771	0.0454762751812158
TMS14F1226P0011	83075	TMS13F1107P0010	76771	TMS13F1107P0010	76771	0.0477247965491173
TMS14F1226P0012	82833	TMS13F1107P0010	76771	TMS13F1107P0010	76771	0.0487420509627785
TMS14F1226P0013	83123	TMS13F1107P0010	76771	TMS13F1107P0010	76771	0.0539950860497176
TMS14F1226P0014	83393	TMS13F1107P0010	76771	TMS13F1107P0010	76771	0.0448703695468493
TMS14F1226P0015	83159	TMS13F1107P0010	76771	TMS13F1107P0010	76771	0.0495230577667096
TMS14F1226P0016	83549	TMS13F1107P0010	76771	TMS13F1107P0010	76771	0.0333831769466804
TMS14F1227P0001	82969	TMS13F1107P0004	77813	TMS13F1107P0004	77813	0.0536337661760128
TMS14F1227P0002	82977	TMS13F1107P0004	77813	TMS13F1107P0004	77813	0.0577833859563304
TMS14F1227P0003	82961	TMS13F1107P0004	77813	TMS13F1107P0004	77813	0.0552847200604794
TMS14F1228P0001	82909	TMS13F1107P0006	77651	TMS13F1107P0006	77651	0.0434528838884689
TMS14F1228P0002	83413	TMS13F1107P0006	77651	TMS13F1107P0006	77651	0.0409125272379597
TMS14F1228P0003	83305	TMS13F1107P0006	77651	TMS13F1107P0006	77651	0.0580112954151287
TMS14F1228P0004	83261	TMS13F1107P0006	77651	TMS13F1107P0006	77651	0.0491561791257171
TMS14F1228P0005	83091	TMS13F1107P0006	77651	TMS13F1107P0006	77651	0.0355983457108552
TMS14F1228P0006	83463	TMS13F1107P0006	77651	TMS13F1107P0006	77651	0.0387807399831014
TMS14F1228P0007	82851	TMS13F1107P0006	77651	TMS13F1107P0006	77651	0.0473051096188909
TMS14F1228P0008	82837	TMS13F1107P0006	77651	TMS13F1107P0006	77651	0.0474885489393873
TMS14F1228P0009	83045	TMS13F1107P0006	77651	TMS13F1107P0006	77651	0.0520133855116289
TMS14F1228P0010	83495	TMS13F1107P0006	77651	TMS13F1107P0006	77651	0.0396673633655
TMS14F1228P0011	83033	TMS13F1107P0006	77651	TMS13F1107P0006	77651	0.0451455285275937
TMS14F1228P0012	83531	TMS13F1107P0006	77651	TMS13F1107P0006	77651	0.0453178503135144
TMS14F1228P0013	83169	TMS13F1107P0006	77651	TMS13F1107P0006	77651	0.0389808556054609
TMS14F1229P0001	83331	TMS13F1107P0006	77651	TMS13F1107P0006	77651	0.0604905056254725
TMS14F1229P0002	83181	TMS13F1107P0006	77651	TMS13F1107P0006	77651	0.066710766220483
TMS14F1229P0003	83297	TMS13F1107P0006	77651	TMS13F1107P0006	77651	0.0656657179703829
TMS14F1229P0004	83379	TMS13F1107P0006	77651	TMS13F1107P0006	77651	0.0590146529105705
TMS14F1229P0005	82869	TMS13F1107P0006	77651	TMS13F1107P0006	77651	0.0616717436741229
TMS14F1229P0006	82829	TMS13F1107P0006	77651	TMS13F1107P0006	77651	0.0668191621825944
TMS14F1229P0007	83127	TMS13F1107P0006	77651	TMS13F1107P0006	77651	0.0612742918130476
TMS14F1230P0001	83237	TMS13F1107P0006	77651	TMS13F1107P0006	77651	0.0613632320896518
TMS14F1230P0002	83251	TMS13F1107P0006	77651	TMS13F1107P0006	77651	0.0600958331480411
TMS14F1231P0001	83443	TMS13F1107P0006	77651	TMS13F1107P0006	77651	0.0682060746208921
TMS14F1233P0001	82895	TMS13F1107P0008	77613	TMS13F1107P0008	77613	0.0495953217414506
TMS14F1233P0002	83043	TMS13F1107P0008	77613	TMS13F1107P0008	77613	0.0594760305954551
TMS14F1233P0003	83287	TMS13F1107P0008	77613	TMS13F1107P0008	77613	0.0500400231244719
TMS14F1233P0004	83365	TMS13F1107P0008	77613	TMS13F1107P0008	77613	0.0609185307066304
TMS14F1233P0005	83377	TMS13F1107P0008	77613	TMS13F1107P0008	77613	0.0585365989238227
TMS14F1234P0001	83315	TMS13F1324P0002	76625	TMS13F1324P0002	76625	0.037574487481656
TMS14F1234P0002	83199	TMS13F1324P0002	76625	TMS13F1324P0002	76625	0.043355605460933
TMS14F1234P0003	83213	TMS13F1324P0002	76625	TMS13F1324P0002	76625	0.0466547338462222
TMS14F1234P0004	83263	TMS13F1324P0002	76625	TMS13F1324P0002	76625	0.0397618624093921
TMS14F1234P0005	83465	TMS13F1324P0002	76625	TMS13F1324P0002	76625	0.0433889580646596
TMS14F1234P0006	82903	TMS13F1324P0002	76625	TMS13F1324P0002	76625	0.0410681727220171
TMS14F1234P0007	82825	TMS13F1324P0002	76625	TMS13F1324P0002	76625	0.0412210388224308
TMS14F1235P0001	83499	TMS13F1333P0014	77817	TMS13F1333P0014	77817	0.0528082892337796
TMS14F1235P0002	83255	TMS13F1333P0014	77817	TMS13F1333P0014	77817	0.0499760973006627
TMS14F1235P0003	83425	TMS13F1333P0014	77817	TMS13F1333P0014	77817	0.052772157246409
TMS14F1235P0004	83061	TMS13F1333P0014	77817	TMS13F1333P0014	77817	0.052180148530262
TMS14F1235P0005	82845	TMS13F1333P0014	77817	TMS13F1333P0014	77817	0.0471411259839019
TMS14F1235P0006	82839	TMS13F1333P0014	77817	TMS13F1333P0014	77817	0.0531390358874017
TMS14F1235P0007	83433	TMS13F1333P0014	77817	TMS13F1333P0014	77817	0.052274647574154
TMS14F1235P0008	83329	TMS13F1333P0014	77817	TMS13F1333P0014	77817	0.0436529995108285
TMS14F1236P0001	83471	TMS13F1333P0014	77817	TMS13F1333P0014	77817	0.0526720994352292
TMS14F1236P0002	83025	TMS13F1333P0014	77817	TMS13F1333P0014	77817	0.0618023747053853
TMS14F1236P0003	82871	TMS13F1333P0014	77817	TMS13F1333P0014	77817	0.0562547249521946
TMS14F1236P0004	82867	TMS13F1333P0014	77817	TMS13F1333P0014	77817	0.0612326010583893
TMS14F1236P0005	82921	TMS13F1333P0014	77817	TMS13F1333P0014	77817	0.0598178947836527
TMS14F1237P0001	83455	TMS13F1333P0017	83757	TMS13F1333P0017	83757	0.0510350424689821
TMS14F1237P0002	82879	TMS13F1333P0017	83757	TMS13F1333P0017	83757	0.0426385244808112
TMS14F1239P0001	83439	TMS13F1333P0017	83757	TMS13F1333P0017	83757	0.0521051051718771
TMS14F1239P0002	83339	TMS13F1333P0017	83757	TMS13F1333P0017	83757	0.0501067283319251
TMS14F1239P0003	83351	TMS13F1333P0017	83757	TMS13F1333P0017	83757	0.0500261262062525
TMS14F1239P0004	83367	TMS13F1333P0017	83757	TMS13F1333P0017	83757	0.0482056299195091
TMS14F1239P0005	82973	TMS13F1333P0017	83757	TMS13F1333P0017	83757	0.0503124027215724
TMS14F1239P0006	82827	TMS13F1333P0017	83757	TMS13F1333P0017	83757	0.0533002401387468
TMS14F1239P0007	82931	TMS13F1333P0017	83757	TMS13F1333P0017	83757	0.0420020456263619
TMS14F1240P0001	83509	TMS13F1333P0002	77001	TMS13F1333P0002	77001	0.0600402454751634
TMS14F1240P0002	83211	TMS13F1333P0002	77001	TMS13F1333P0002	77001	0.0509461021923778
TMS14F1240P0003	83537	TMS13F1333P0002	77001	TMS13F1333P0002	77001	0.0579973984969093
TMS14F1240P0004	83171	TMS13F1333P0002	77001	TMS13F1333P0002	77001	0.0544703606528216
TMS14F1240P0005	83521	TMS13F1333P0002	77001	TMS13F1333P0002	77001	0.0507237515008672
TMS14F1240P0006	83143	TMS13F1333P0002	77001	TMS13F1333P0002	77001	0.050251256281407
TMS14F1241P0001	83483	TMS13F1333P0002	77001	TMS13F1333P0002	77001	0.0535086939120381
TMS14F1241P0002	83001	TMS13F1333P0002	77001	TMS13F1333P0002	77001	0.0534503268555165
TMS14F1242P0001	83551	TMS13F1333P0002	77001	TMS13F1333P0002	77001	0.0519577978387513
TMS14F1243P0001	83523	TMS13F1333P0003	76903	TMS13F1333P0003	76903	0.0422271757015165
TMS14F1243P0002	83047	TMS13F1333P0003	76903	TMS13F1333P0003	76903	0.0388557833414862
TMS14F1243P0003	83491	TMS13F1333P0003	76903	TMS13F1333P0003	76903	0.0398869346733668
TMS14F1243P0004	83197	TMS13F1333P0003	76903	TMS13F1333P0003	76903	0.046496308978521
TMS14F1243P0005	83273	TMS13F1333P0003	76903	TMS13F1333P0003	76903	0.0393199404100146
TMS14F1243P0006	83019	TMS13F1333P0003	76903	TMS13F1333P0003	76903	0.0410876284075243
TMS14F1243P0007	82889	TMS13F1333P0003	76903	TMS13F1333P0003	76903	0.0426746564681816
TMS14F1243P0008	82835	TMS13F1333P0003	76903	TMS13F1333P0003	76903	0.0470605238582292
TMS14F1243P0009	82899	TMS13F1333P0003	76903	TMS13F1333P0003	76903	0.0412571708098012
TMS14F1243P0010	82939	TMS13F1333P0003	76903	TMS13F1333P0003	76903	0.03781351447503
TMS14F1243P0011	83405	TMS13F1333P0003	76903	TMS13F1333P0003	76903	0.0447981055721083
TMS14F1243P0012	83369	TMS13F1333P0003	76903	TMS13F1333P0003	76903	0.0482000711522212
TMS14F1243P0013	83373	TMS13F1333P0003	76903	TMS13F1333P0003	76903	0.0384388757949037
TMS14F1243P0014	83285	TMS13F1333P0003	76903	TMS13F1333P0003	76903	0.046257281985147
TMS14F1243P0015	83009	TMS13F1333P0003	76903	TMS13F1333P0003	76903	0.038027527015609
TMS14F1243P0016	82941	TMS13F1333P0003	76903	TMS13F1333P0003	76903	0.0430137412727354
TMS14F1243P0017	82823	TMS13F1333P0003	76903	TMS13F1333P0003	76903	0.0468854226886646
TMS14F1243P0018	83457	TMS13F1333P0003	76903	TMS13F1333P0003	76903	0.0395839818561836
TMS14F1243P0019	83081	TMS13F1333P0003	76903	TMS13F1333P0003	76903	0.0440059812336017
TMS14F1243P0020	83447	TMS13F1333P0003	76903	TMS13F1333P0003	76903	0.0490450037799618
TMS14F1244P0001	83421	TMS13F1333P0003	76903	TMS13F1333P0003	76903	0.044661915773558
TMS14F1244P0002	83243	TMS13F1333P0003	76903	TMS13F1333P0003	76903	0.0434389869702495
TMS14F1244P0003	83249	TMS13F1333P0003	76903	TMS13F1333P0003	76903	0.0510072486325432
TMS14F1244P0004	83053	TMS13F1333P0003	76903	TMS13F1333P0003	76903	0.0451455285275937
TMS14F1244P0005	83431	TMS13F1333P0003	76903	TMS13F1333P0003	76903	0.0467603504246898
TMS14F1244P0006	82859	TMS13F1333P0003	76903	TMS13F1333P0003	76903	0.045567994841464
TMS14F1244P0007	82927	TMS13F1333P0003	76903	TMS13F1333P0003	76903	0.0437224841019256
TMS14F1244P0008	83039	TMS13F1333P0003	76903	TMS13F1333P0003	76903	0.042974829901721
TMS14F1244P0009	83291	TMS13F1333P0003	76903	TMS13F1333P0003	76903	0.0467659091919775
TMS14F1244P0010	83347	TMS13F1333P0003	76903	TMS13F1333P0003	76903	0.0482584382087429
TMS14F1245P0001	83191	TMS13F1333P0003	76903	TMS13F1333P0003	76903	0.0475052252412504
TMS14F1245P0002	83083	TMS13F1333P0003	76903	TMS13F1333P0003	76903	0.049278472006048
TMS14F1245P0003	83473	TMS13F1333P0003	76903	TMS13F1333P0003	76903	0.0418964290478944
TMS14F1245P0004	83013	TMS13F1333P0003	76903	TMS13F1333P0003	76903	0.052249633121359
TMS14F1245P0005	83545	TMS13F1333P0003	76903	TMS13F1333P0003	76903	0.0519577978387513
TMS14F1245P0006	82821	TMS13F1333P0003	76903	TMS13F1333P0003	76903	0.0446702539244898
TMS14F1245P0007	83487	TMS13F1333P0003	76903	TMS13F1333P0003	76903	0.0446369013207631
TMS14F1245P0008	83031	TMS13F1333P0003	76903	TMS13F1333P0003	76903	0.0495091608484902
TMS14F1245P0009	83247	TMS13F1333P0003	76903	TMS13F1333P0003	76903	0.047541357228621
TMS14F1245P0010	83115	TMS13F1333P0003	76903	TMS13F1333P0003	76903	0.0456485969671365
TMS14F1245P0011	83179	TMS13F1333P0003	76903	TMS13F1333P0003	76903	0.0434389869702495
TMS14F1245P0012	83103	TMS13F1333P0003	76903	TMS13F1333P0003	76903	0.0449287366033708
TMS14F1245P0013	83383	TMS13F1333P0003	76903	TMS13F1333P0003	76903	0.0465852492551252
TMS14F1245P0014	82897	TMS13F1333P0003	76903	TMS13F1333P0003	76903	0.051724329612665
TMS14F1247P0001	83517	TMS13F1436P0012	77119	TMS13F1436P0012	77119	0.0414406101302975
TMS14F1247P0002	83173	TMS13F1436P0012	77119	TMS13F1436P0012	77119	0.0461266509538845
TMS14F1247P0003	83527	TMS13F1436P0012	77119	TMS13F1436P0012	77119	0.0436529995108285
TMS14F1247P0004	83037	TMS13F1436P0012	77119	TMS13F1436P0012	77119	0.0489755191888647
TMS14F1247P0005	83485	TMS13F1436P0012	77119	TMS13F1436P0012	77119	0.0501150664828568
TMS14F1247P0006	83205	TMS13F1436P0012	77119	TMS13F1436P0012	77119	0.0494980433139147
TMS14F1247P0007	83269	TMS13F1436P0012	77119	TMS13F1436P0012	77119	0.050015008671677
TMS14F1247P0008	83095	TMS13F1436P0012	77119	TMS13F1436P0012	77119	0.0433667229955085
TMS14F1247P0009	82891	TMS13F1436P0012	77119	TMS13F1436P0012	77119	0.0489532841197136
TMS14F1247P0010	83063	TMS13F1436P0012	77119	TMS13F1436P0012	77119	0.0496258949615334
TMS14F1247P0011	82849	TMS13F1436P0012	77119	TMS13F1436P0012	77119	0.0493535153644328
TMS14F1247P0012	82929	TMS13F1436P0012	77119	TMS13F1436P0012	77119	0.0456791701872192
TMS14F1248P0001	83533	TMS13F1436P0005	78427	TMS13F1436P0005	78427	0.0408986303197403
TMS14F1248P0002	83153	TMS13F1436P0005	78427	TMS13F1436P0005	78427	0.0448953839996442
TMS14F1248P0003	83419	TMS13F1436P0005	78427	TMS13F1436P0005	78427	0.0441949793213857
TMS14F1248P0004	83137	TMS13F1436P0005	78427	TMS13F1436P0005	78427	0.0446813714590653
TMS14F1248P0005	83239	TMS13F1436P0005	78427	TMS13F1436P0005	78427	0.0409736736781251
TMS14F1248P0006	83069	TMS13F1436P0005	78427	TMS13F1436P0005	78427	0.0432277538133143
TMS14F1248P0007	83461	TMS13F1436P0005	78427	TMS13F1436P0005	78427	0.0409097478543158
TMS14F1248P0008	82855	TMS13F1436P0005	78427	TMS13F1436P0005	78427	0.0441699648685907
TMS14F1248P0009	82853	TMS13F1436P0005	78427	TMS13F1436P0005	78427	0.0395478498688131
TMS14F1248P0010	82805	TMS13F1436P0005	78427	TMS13F1436P0005	78427	0.0424495263930271
TMS14F1248P0011	82905	TMS13F1436P0005	78427	TMS13F1436P0005	78427	0.0433695023791524
TMS14F1248P0012	83035	TMS13F1436P0005	78427	TMS13F1436P0005	78427	0.0394338951394139
TMS14F1249P0001	83547	TMS13F1436P0005	78427	TMS13F1436P0005	78427	0.0466269400097834
TMS14F1249P0002	83121	TMS13F1436P0005	78427	TMS13F1436P0005	78427	0.043975408013519
TMS14F1250P0001	83341	TMS13F1436P0005	78427	TMS13F1436P0005	78427	0.0467742473429092
TMS14F1250P0002	83345	TMS13F1436P0005	78427	TMS13F1436P0005	78427	0.0474802107884555
TMS14F1250P0003	83323	TMS13F1436P0005	78427	TMS13F1436P0005	78427	0.0488421087739583
TMS14F1250P0004	83077	TMS13F1436P0005	78427	TMS13F1436P0005	78427	0.0486558900698181
TMS14F1250P0005	83459	TMS13F1436P0005	78427	TMS13F1436P0005	78427	0.048778182950149
TMS14F1250P0006	82877	TMS13F1436P0005	78427	TMS13F1436P0005	78427	0.0476525325743763
TMS14F1250P0007	83479	TMS13F1436P0005	78427	TMS13F1436P0005	78427	0.0472022724240673
TMS14F1250P0008	83011	TMS13F1436P0005	78427	TMS13F1436P0005	78427	0.0469410103615422
TMS14F1250P0009	83507	TMS13F1436P0005	78427	TMS13F1436P0005	78427	0.0485558322586384
TMS14F1250P0010	83055	TMS13F1436P0005	78427	TMS13F1436P0005	78427	0.0462433850669276
TMS14F1250P0011	83515	TMS13F1436P0005	78427	TMS13F1436P0005	78427	0.0481861742340018
TMS14F1250P0012	83157	TMS13F1436P0005	78427	TMS13F1436P0005	78427	0.0473662560590563
TMS14F1252P0001	83389	TMS13F1436P0006	78119	TMS13F1436P0006	78119	0.0453095121625828
TMS14F1253P0001	82801	TMS13F1436P0006	78119	TMS13F1436P0006	78119	0.0559017432294214
TMS14F1253P0002	83117	TMS13F1436P0006	78119	TMS13F1436P0006	78119	0.0533613865789122
TMS14F1254P0001	83397	TMS13F1106P0006	77315	TMS13F1106P0006	77315	0.0412794058789523
TMS14F1254P0002	83131	TMS13F1106P0006	77315	TMS13F1106P0006	77315	0.0403761061946902
TMS14F1254P0003	83215	TMS13F1106P0006	77315	TMS13F1106P0006	77315	0.0415462267087651
TMS14F1254P0004	83105	TMS13F1106P0006	77315	TMS13F1106P0006	77315	0.0413627873882688
TMS14F1255P0001	83221	TMS13F1107P0006	77651	TMS13F1107P0006	77651	0.0632170809801218
TMS14F1255P0002	83135	TMS13F1107P0006	77651	TMS13F1107P0006	77651	0.0636228709921288
TMS14F1255P0003	83539	TMS13F1107P0006	77651	TMS13F1107P0006	77651	0.0652265753546494
TMS14F1255P0004	83167	TMS13F1107P0006	77651	TMS13F1107P0006	77651	0.0642454529283586
TMS14F1255P0005	82817	TMS13F1107P0006	77651	TMS13F1107P0006	77651	0.0655906746119981
TMS14F1255P0006	83107	TMS13F1107P0006	77651	TMS13F1107P0006	77651	0.0622776493084893
TMS14F1255P0007	83423	TMS13F1107P0006	77651	TMS13F1107P0006	77651	0.0655545426246276
TMS14F1255P0008	83029	TMS13F1107P0006	77651	TMS13F1107P0006	77651	0.064687374927736
TMS14F1255P0009	83501	TMS13F1107P0006	77651	TMS13F1107P0006	77651	0.0639452794948192
TMS14F1255P0010	83041	TMS13F1107P0006	77651	TMS13F1107P0006	77651	0.0629474807666652
TMS14F1255P0011	83519	TMS13F1107P0006	77651	TMS13F1107P0006	77651	0.0644844799217326
TMS14F1255P0012	83141	TMS13F1107P0006	77651	TMS13F1107P0006	77651	0.0645428469782541
TMS14F1255P0013	83513	TMS13F1107P0006	77651	TMS13F1107P0006	77651	0.0616272735358206
TMS14F1255P0014	83163	TMS13F1107P0006	77651	TMS13F1107P0006	77651	0.0668997643082671
TMS14F1255P0015	83529	TMS13F1107P0006	77651	TMS13F1107P0006	77651	0.0599652021167786
TMS14F1255P0016	83125	TMS13F1107P0006	77651	TMS13F1107P0006	77651	0.0628863343264997
TMS14F1255P0017	83417	TMS13F1107P0006	77651	TMS13F1107P0006	77651	0.0673444656912883
TMS14F1255P0018	83119	TMS13F1107P0006	77651	TMS13F1107P0006	77651	0.0659770089384978
TMS14F1255P0019	83271	TMS13F1107P0006	77651	TMS13F1107P0006	77651	0.0632643305020678
TMS14F1255P0020	83241	TMS13F1107P0006	77651	TMS13F1107P0006	77651	0.0634227553697692
TMS14F1256P0001	83185	TMS13F1107P0008	77613	TMS13F1107P0008	77613	0.0719776982256415
TMS14F1256P0002	83319	TMS13F1107P0008	77613	TMS13F1107P0008	77613	0.0593759727842753
TMS14F1256P0003	83411	TMS13F1107P0008	77613	TMS13F1107P0008	77613	0.0626389691821941
TMS14F1256P0004	82861	TMS13F1107P0008	77613	TMS13F1107P0008	77613	0.058289233779517
TMS14F1257P0001	83385	TMS13F1333P0002	77001	TMS13F1333P0002	77001	0.0524692044292258
TMS14F1257P0002	82911	TMS13F1333P0002	77001	TMS13F1333P0002	77001	0.0554487036954685
TMS14F1257P0003	82797	TMS13F1333P0002	77001	TMS13F1333P0002	77001	0.0535003557611065
TMS14F1257P0004	83111	TMS13F1333P0002	77001	TMS13F1333P0002	77001	0.0509766754124605
TMS14F1257P0005	83387	TMS13F1333P0002	77001	TMS13F1333P0002	77001	0.0531168008182505
TMS14F1257P0006	83129	TMS13F1333P0002	77001	TMS13F1333P0002	77001	0.0573748165606796
TMS14F1257P0007	83201	TMS13F1333P0002	77001	TMS13F1333P0002	77001	0.0562046960466047
TMS14F1257P0008	83151	TMS13F1333P0002	77001	TMS13F1333P0002	77001	0.0542229955085161
TMS14F1258P0001	82865	TMS13F1333P0027	76809	TMS13F1333P0027	76809	0.0530639925290167
TMS14F1259P0001	83437	TMS13F1436P0005	78427	TMS13F1436P0005	78427	0.0467464535064704
TMS14F1259P0002	83073	TMS13F1436P0005	78427	TMS13F1436P0005	78427	0.0494341174901054
TMS14F1259P0003	83227	TMS13F1436P0005	78427	TMS13F1436P0005	78427	0.0496759238671233
TMS14F1259P0004	83133	TMS13F1436P0005	78427	TMS13F1436P0005	78427	0.0512601725441366
TMS14F1259P0005	83535	TMS13F1436P0005	78427	TMS13F1436P0005	78427	0.0502484768977631
TMS14F1259P0006	83165	TMS13F1436P0005	78427	TMS13F1436P0005	78427	0.0493396184462134
TMS14F1259P0007	82811	TMS13F1436P0005	78427	TMS13F1436P0005	78427	0.0504819451238493
TMS14F1259P0008	83101	TMS13F1436P0005	78427	TMS13F1436P0005	78427	0.0511017476764353
TMS14F1259P0009	83381	TMS13F1436P0005	78427	TMS13F1436P0005	78427	0.0492256637168141
TMS14F1259P0010	83145	TMS13F1436P0005	78427	TMS13F1436P0005	78427	0.0501150664828568
TMS14F1259P0011	83497	TMS13F1436P0005	78427	TMS13F1436P0005	78427	0.0473634766754124
TMS14F1259P0012	83207	TMS13F1436P0005	78427	TMS13F1436P0005	78427	0.0513852448081114
TMS14F1259P0013	83267	TMS13F1436P0005	78427	TMS13F1436P0005	78427	0.0485085827366923
TMS14F1259P0014	83097	TMS13F1436P0005	78427	TMS13F1436P0005	78427	0.0503624316271624
TMS14F1259P0015	82901	TMS13F1436P0005	78427	TMS13F1436P0005	78427	0.0490755770000445
TMS14F1259P0016	82809	TMS13F1436P0005	78427	TMS13F1436P0005	78427	0.0518799750967226
TMS14F1259P0017	82883	TMS13F1436P0005	78427	TMS13F1436P0005	78427	0.0484057455418686
TMS14F1259P0018	83023	TMS13F1436P0005	78427	TMS13F1436P0005	78427	0.0493285009116379
TMS14F1259P0019	83371	TMS13F1436P0005	78427	TMS13F1436P0005	78427	0.0505486503313025
TMS14F1259P0020	83359	TMS13F1436P0005	78427	TMS13F1436P0005	78427	0.0494007648863788
TMS14F1260P0001	83017	TMS13F1008P0020	83921	TMS13F1008P0020	83921	0.0436780139636235
TMS14F1260P0002	83295	TMS13F1008P0020	83921	TMS13F1008P0020	83921	0.045567994841464
TMS14F1260P0003	83231	TMS13F1008P0020	83921	TMS13F1008P0020	83921	0.0435779561524436
TMS14F1260P0004	83317	TMS13F1008P0020	83921	TMS13F1008P0020	83921	0.0409347623071108
TMS14F1260P0005	82965	TMS13F1008P0020	83921	TMS13F1008P0020	83921	0.0486197580824477
